,org_label,text,label
8205,n,"Irenko, prostě tu agenturu nakopat někam a už si jí nebrat. ach jo. Já být Kraft tak je .....",0
8206,0,"Mám 5 bodu, daruji",2
8207,n,To ta pani musi nejspis delat v obchode a shrabla vsechny domu tak jak prisly!,0
8208,n,Docela mne to zklamalo ze to nejde,0
8209,n,Někdo má alespoň nějaké body :-(,0
8210,0,je to škoda tohle moc nemluví o tom že je to zoo ale stejně tam rádi budem jezdit.,2
8211,0,"Bohužel na adrese je dostupná i technologie vdsl, takže v tom to nebude.",2
8212,p,Jestli jsem před chvílí dostala bodíky pro školku od Vás tak mooc děkuji .,1
8213,n,"Hlavně nezapomeňte pak všichni nadávat, že to takhle nevypadá ve skutečnosti))))",0
8214,n,zmizím z outů..platím poctivě v termínu a zachazej se mnou jak s hadrem,0
8215,0,no a já myslím že i žehlení jsme v poho stihla a stejně to nejde je pravda že toik kávy bych nedala:-),2
8216,p,také přejeme krásný večer :-),1
8217,0,"zdravím, nebylo by možné zkusit vyjednat slevu na čajíky u amany? www.caj.cz díky",2
8218,n,ani náhodou...,0
8219,0,Na jak dlouho pojede sms brána? Abych nechytl zas rapla. :),2
8220,0,"Já už vím konkrétně přesně, co si nadělím pod stromeček. :)",2
8221,p,je to hezký letadlo az ho vypustíte do vzduchu tak muzete dolů házet kofoly... :D :D,1
8222,p,jezulinky to je kráášnéé :)))))))),1
8223,n,mohla byt aspon zadara,0
8224,0,"my dárky už několik let nekupujeme, nejsou na to peníze",2
8225,0,"A vy ji nebudete dávat hned někam do terárka? A ještěrky taky ne? A asi má hlad, v noci jedla tu podestýlku. ;)",2
8226,0,ok posli mi ten odkaz s linkem na stažení a apon tech 100 000 ti nahraju aby si mel radost.. snad budeš litovat toho co si napsal :),2
8227,0,A já jsem na Mělníku mobil vyhrál a ani mi nic nepřišlo. Bych docela bral net na měsíc -),2
8228,n,Dostala jsem v objednávce o jeden snack wrap méně...,0
8229,0,jmenuje se kapybara,2
8230,p,normálně je prodávaj v obchodech :) třeba v Liberci v Albertu.. už ho mám na okně :),1
8231,0,Košice -4°C zamračené,2
8232,0,Zase budou Kofoláčci? :-),2
8233,0,"Tady asi někdo nevi o co go.....Ty lidi se je neadoptuji domů, ale sponzoruji je financne....",2
8234,p,přesně já taky děkuji :-),1
8235,0,Pavla Arylen Tango A jak to podle Vás mají dělat mimo Pražský nebo cizinci?,2
8236,0,Já jsem to nahrál poctivě ;),2
8237,0,"já věřím,na Ježíška",2
8238,p,ten byl nejlepsi :D,1
8239,n,Vodafone má jednoznačně nejhorší a nejdražší služby.,0
8240,n,¨nauč se česky !!!!,0
8241,n,U Kyslíku je třeba bejt neustále ve střehu okrádají totiž nestydatě když si nedáte majzla !!,0
8242,0,bude soutěžž?? :)))))),2
8243,0,a eště tedy samozřejmě paušál :),2
8244,0,"Dobrý den, chci se zeptat, zda u Nokie N8 se dá zamknout telefon pod kódem(heslem), aby se mi do něj nikdo nedostal. děkuji",2
8245,n,to je volovina! dneska už fakt nedávaj žádnou normální reklamu!,0
8246,0,čauky břéto.,2
8247,0,Já tam taky sem :-D,2
8248,p,já si zápas moc užil klukům patří velkej dík už se těším na další MS snad se nám tam povede stejně jako letos,1
8249,0,"kofola víno,fernet,rum,pivo vše do pul litru a vypít na ex jmenuje se to medvědí smrt rychlá opice zaručena))))",2
8250,0,"vožrat si hubu ,-)",2
8251,0,Já bych radši Cinema city...,2
8252,0,a nebo se začít stravovat normálně. :-),2
8253,0,možná by příště mohlo být méně kusů na osobu..,2
8254,0,asi pujdu mlsat až budu v Praze....,2
8255,p,"Mňam,včera jsem měla Mc Box :))*",1
8256,n,děvče proč se tak ztrapňuješ a píšeš veřejné zprávy když ti pravopis nic neříká....? napsat video s tvrdým Y? achjo....,0
8257,n,Nesouhlasím s rovnými podmínkam v aukci pro nové i stávající operátory. Tenhle předraženej oligopol potřebuje regulovat a ne rovný podmínky!,0
8258,p,přeji plno skvělých nápadů!!,1
8259,p,"v pátek jsem ho viděla na živo, je nádherný......:-)",1
8260,n,Bude nám smutno!!!! :(,0
8261,0,"Myslite,ze teda si tady tarif neporizovat a radsi prejid jinam?",2
8262,p,"Děkuji všem za zaslání bodíků, nakonec se mi jich sešlo více, tak jsem je poslala paní pro děti do mateřské školky",1
8263,0,děkuju už je to vyřešená už jsem se dovolala,2
8264,0,az to sem napise nejaky pan s kufrikem tak ti mozna odepisou :D,2
8265,0,"problém právě je, že žádný školní email nemáme:)",2
8266,0,"To by bylo fajn,popřemýšlím-už mám toho poskakování u plotny někdy dost.",2
8267,0,"Vůbec nedorazila, tak nevím, kde je chyba. Prosím tedy o odpověď ještě jednou a asi sem. Děkuji :)",2
8268,0,kolik stojí ?,2
8269,0,"Hele, ve Vodafonu na Václaváku se asi jede lyžařský závod! :))",2
8270,0,moc děkují Ondro..,2
8271,0,"Chceš-li s dobou jíti, musíš sloní výkal míti.",2
8272,n,ty jsi ještě u O2 -:-O ?!?!?,0
8273,p,"Viděli jsme,super ;-)",1
8274,p,"Strašně děkuji, bráška už se nemůže dočkat tabulky. Jste fakt skvělá. Děkujem",1
8275,n,"V Ostravě jste otevřeli ""novou"" prodejnu v OC Karolíně, podle Vás nejmodernější a akce bude pouze v Praze? Trošku fail nemyslíte?",0
8276,0,pátek je vyhrazenej spíše pivu :),2
8277,p,tak ten mám a žádnej jinej.....:-),1
8278,p,vybeh s lemury je naprosto famozni !! a kozy jsou take super :) dneska byly pekne urvane ! :)),1
8279,p,Švestková je super :) a bezinka taky vypadá dobře :),1
8280,n,"Mně příjde, že to omezený máte pořád - resp. furt to nejde!",0
8281,0,"1697741591 tabulku jsem nestihla, tak doufám dosbírat na čepici...",2
8282,0,DKNY zelené jablko,2
8283,0,".......pohotová gepardice, potkat bych jí nechtěla, raději se na ne dívám :-)",2
8284,n,"Takže jste tím, Ondro, jenom potvrdil to, že je to maximální zlodějina ze strany vidlofónu, že? Chápu vaší odpověď správně, že?",0
8285,0,Prosím písněte kde v Praze :-) díky moc,2
8286,n,"never kazdy reklame, i tu musis zaplatit ty :(",0
8287,n,Asi tak nějak....už celkem pěním...nutně potřebuju volat. A místo vysvětlení se dozví člověk na jakýkoliv dotaz tu stejnou odpověď....,0
8288,0,Kdy byste byla tak hodná a poslala mi prosím,2
8289,0,"Příroda to se zvířátky pěkně zařídila.Jaro, tedy nový život.",2
8290,p,to je ňuňínek :* :D,1
8291,0,Jde nejak zjistit zpetne vygenerovany kod ? Provedl jsem flash telefonu a zmizeli mi veskere zpravy :X,2
8292,0,"také jsme na to koukala,asi 2 lidi objednali naráz a teď má Milka problém :-D",2
8293,0,To je vydra a jmenuje se Václav.,2
8294,0,"chtěla jsem se zeptata na zítřejší soutěž potřebuju i kod?, jestli ano dá se získat jinak než přes telefon?",2
8295,p,"Víkend v práci, ale taky s Kofolou :))",1
8296,0,"Já bych řekla, že je. Ten profil je mi každopádně povědomej :)",2
8297,p,"škoda no tajně jsem doufal v Pandu velkou :)) , ale tak to je taky super :)",1
8298,0,"Dobrý den, chtěl bych se zeptat jestli je ve vaší nabídce mobilních telefonů i ZTE Blade. Děkuji za odpověď.",2
8299,n,Ráda bych NEVIDĚLA tuhle reklamu....,0
8300,p,Ano děkujeme za rady.už nám to funguje,1
8301,n,My s kočárem si bohužel vystojíme frontu autem.,0
8302,p,Přejeme všechno jen to nej :-),1
8303,0,"Oki, posílám. Jen nechápu, proč to máte automaticky nastavené?",2
8304,0,"cola se nešidí! je to original cola sirup ... jak si myslíte, že se vyrábí cola do pet-lahví :)",2
8305,n,"a navíc myslím, že když tak úžasně dokážete předávat číslo svým pracovníkům coolcentra, tak si ho dokážete zjistit i pro vyřešení problému",0
8306,n,"já také hned jak naskočil a i koment jsem měla mezi prvníma,tak nechápu teda :-(",0
8307,0,"T-mobile CZ. Souhlasím s Vámi, zapoměl jsem to tam dodat",2
8308,n,zas jsem to prošvihla :(,0
8309,0,"Martine, a co třeba Řecko, tam přeci taky stále jezdí spousty turistů, kteří se vrací spokojeni...",2
8310,p,CHtěla bych poděkovat moc mě potěšila výhra moc děkujuuuuu ::::::)))))))))))) superrr,1
8311,p,krásný den i vám!!!,1
8312,0,šumpersko + zábřežsko,2
8313,0,Cena 5000 je úplně běžná na let v balonu...,2
8314,n,"to je pitomý, je to jeden řetězec, tak proč by měli něco takovýho zavádět :/",0
8315,0,já du makat do kofoly :D,2
8316,p,"Až na to spěchání autem po městě, 10 minut nervů ho mám!!! YES děkuju poprvé v životě jsem mi podařilo něco vyhrát :)",1
8317,n,"Mě se teda do šmejdů nadávat nechce,ale furt tu řvu za ty Svitavy!:-)",0
8318,0,"Nakup všechno co mám, jinak Ti seberu ledničky a nenechám ti ani krýgl od kofoly :D",2
8319,0,Lucie Mocová - byla tam.,2
8320,0,Pavel Kaško: pro upřesnění zde: http://www.mynokia.cz/tipy-a-navody/,2
8321,n,toje hnus mi se cen a sluzeb jako v zahranici nikdy nedockame protoze by potom operatori nevydelavali takovy nehorazny miliony,0
8322,p,"Super díky , těšíme se :-)",1
8323,0,"mě chybí ""L"" :DD",2
8324,0,Půjde dnes dobít kartou přes web nebo ne?,2
8325,0,"ten půllitr se dělá v provedení 0,3, 0,4 a 0,5..:-)",2
8326,0,"dobře děkuji, oni na těch čokoládách jsou také takové nádoby s mlékem a číslem, tak jsem nevěděla, zda se také neposílají.",2
8327,p,tak to je suprové,1
8328,0,"To nemusí být od Vodafone, mohla to být šedivka od VF.",2
8329,p,Tak ta se fakt povedla...Pavlásek nemá chybu nikde :D,1
8330,n,Já měl BM v Benátkách a maso měli z UHC.. Nic moc. :),0
8331,0,Tak kočka je mrtvá že tak drží nebo co ? :D :D,2
8332,0,"cítím rýmu, a rýmu mívám jenom v zimě!",2
8333,p,"Juu super, tak to si musím v Jablonci v bille pohlídat. Prosím kolik je potřeba koupit čokolád?",1
8334,p,"Ani nevím. Už je to tááááák dááávno. :) Mě připadá, že jí miluju od nepaměti. :D <3 <3 <3",1
8335,0,Bude zítra otevřená prodejna v Kolíně nebo v Poděbradech?,2
8336,0,Jo jasně v Dubaji mají totiž strašně moc zelených kopců :-DDDDDD,2
8337,p,U náš to tak nemají. Takže půjdu shánět do většího města - Milka je moje láska!!!,1
8338,p,hezká holčina :),1
8339,0,Nějaký pokrok v kauze hodinky od STORE69?,2
8340,0,My jí chcem vidět taky nahou. Rovnoprávnost. :D,2
8341,n,"Toto není je Rakousko, ale celá Evropa!!! Naší operátoři nás oškubávájí!!!",0
8342,0,Tuto pouť jsem už vykonal...,2
8343,p,"Místní pivo a svíčková nemá chybu, takže koleno bude určitě taky pohádka. Jdu do toho a už se těším :)",1
8344,n,"to je strašná vůně, teď tím voní sousedka v kanclu, to je děs, ještě v zimním období, to vůbec nechápu. Blee",0
8345,n,"tahle reklama je sice stará, ano ale vtipem a smyslem předší ostatní ;-)",0
8346,0,"No, já myslim, že spíš ne. Zítra ty kódy pošleme a pak budeme doufat v záázrak. :) Marti - taky nás učí život. :))",2
8347,p,hmm to vidím na návštěvu MC :D,1
8348,0,"funguje RSS čtečka i pro Brno? mám za to, že je tam jen Praha...",2
8349,n,"Nejdou ani posílat SMS přes net, když napíšete 26.6. že to spustíte, tak to máte spustit po půlnoci.Už 10h je 26.6 a nic...!!",0
8350,p,My byli dnes na úžasných kolenech se slevomatem...,1
8351,0,Není to tam ještě =D,2
8352,0,"nějak sem nepochopil, co ste těma procentama a vůbec timhle komentářem chtěli říct, to mělo bejt k tématu??",2
8353,0,"snad zítra,snad zítra snad zítra",2
8354,0,co třeba řekněte si,2
8355,0,chci se zeptat muze kupon byt vytisknuty i cernobile_???,2
8356,0,"Zdravím,kdy budete rozesílat výhry ze soutěže Choko minis? Formulář jsem vyplnila a pořád nic. Děkuji :-)",2
8357,0,"A o co jde? až tu bude záložka, tak co pak?",2
8358,0,"Ale tady jsou ještě levnější..všechny jsem je v outletu našla,jen fy modré ne:-(..",2
8359,0,"Změny by se měli projevit ihned, nebo až po půlnoci?",2
8360,0,Úchvatný pohled na krále....,2
8361,p,krásně voní,1
8362,0,"tady asi nehledají, ale pro projekt PrimaCena.cz hledáme... ozvi se mi ;-)",2
8363,0,To aby nám to nebylo líto,2
8364,n,"Za tuto službu,kterou využiji do měsíce pouze 4 dny,tak zaplatíte 500,- Kč",0
8365,0,Vodafon CZ ano přišel mi potvrzující mail,2
8366,0,"Vlastně žádná krize není, takže létejme se se slevomatem.",2
8367,0,"Jak kdy,někdy i 3:30 ;-) no ale dat si vajíčka a na to kafe tak nevstanu vůbec fuj",2
8368,0,hradec bílý,2
8369,0,a nebo se to nezdařilo a nejde to odrolovat ani spustit...,2
8370,0,Romeo a Julie - příběh věčný jako ty želvy :),2
8371,0,Tady jsme chlapce ale v cechach)))),2
8372,n,Irča Šafaříková: Moje rec. Kdyz neni komu psat. Jsou zbytecne vyhozeny penize. To radsi budu zivit Vodafone,0
8373,0,chtělo by to humra i do Brna ;),2
8374,0,"Davide, 300 Kč je nic oproti 833 Kč za Mobilní Internet s neomezeným přenosem :-P",2
8375,0,"S láskou jsouce, vychcat se jdouce... :D",2
8376,p,jéé...! :D co je to za zvíře..? :D vypadá jak to zvíře z filmu Avatar..:D,1
8377,n,Ty odpovedi jsou vážně výsměch. O2 snížín fup a pak napisi tohle. Proč nenapisete pravdu ze se nic navysovat nebude?,0
8378,0,"paní Seidlová také scháněla pro syna na penál 1713837452, byla jedna z mála kdo se mě zastal když jsem scháněla pro děti body na tabulky",2
8379,0,"Prosím o odpocěď, děkuji",2
8380,n,koukni se na sebe pak mluv,0
8381,0,Slouží ještě vůbec mobily k telefonování?,2
8382,p,"dneska jsme si dali výbornou točenou, krásně vychlazenou.. co víc si přát při takhle krásnym počasí :)",1
8383,0,zeby to byla Šárka Záhrobská?!,2
8384,0,já taky odcházím pápá lálá,2
8385,0,Víš jak bych byla ráda kdyby kluci byli takhle malí jako máš ty toho tvýho krásnýho chlapečka.......... užívej si to,2
8386,0,"Mám dotaz, zda máte v nabídce telefon SONY XPERIA S v bílém provedení? Nutné. Děkuji :-)",2
8387,0,Asi jim taky napíšu něco pěknýho :D,2
8388,p,"mmmm, to je ale fešáááák :-)",1
8389,p,děkuji za odpověď...,1
8390,0,"Mirku...a ty sis zaplatil nějakou aplikaci, kterou nemůžeš využívat? :)",2
8391,p,Děkuji za informaci :),1
8392,0,prostě to jde jen hlavně aby se vám to skore započítalo.....aby jste u toho nesedeli jak blbci x hodin a pak nic,2
8393,p,uplně nejkrásnější vůně =),1
8394,0,"asi zkusím, ale jen malé balení, nějak skořici nemusím a ani v kofole se to nezmění...",2
8395,p,McFlurry Magnum je nejlepší ! :),1
8396,p,díky O2 za telefon:) už se tady doma o něj perem:D:D,1
8397,0,"chápu,chápu zlato...mě tedy nic nezlobí....tak já zatím do konce roku zůstávám....jinak můžeš chtít kompenzaci za dobu výpadku....",2
8398,p,Děkuji mnohokrát.,1
8399,p,My ho mame v bílé barvě v obývacím pokoji a je to super relax pohodlí fakt doporučuji,1
8400,0,"opavský lékárník Gustav Hell zalozil firmu G.Hell a Comp, ktora s vyrobou kofoly v podstate zacala... :)",2
8401,n,"nemůžu si pomoct, ale furt nic nevidím...",0
8402,0,kolik bereš provizí :),2
8403,0,"dobrý den, kolik emailových účtů pojme BIS u blackberry? Dočetl jsem se, že je to nějakým způsobem omezeno. Děkuji za odpověď",2
8404,0,Byl jsem ve dvou,2
8405,n,Že vám neni hanba čeští operátoři s takovýma cenama!,0
8406,p,"Děkuji, zasláno.",1
8407,0,"No to by byla. :D Už odpočívá docela dlouho, mohl by nám zase na minutu ukázat hlavičku. :D",2
8408,n,a proc to dneska nenahraješ Radime ses tady chlubil že das 100tis..levou zadni tak prosim rada se podivam..,0
8409,0,a co to byloo za hru?,2
8410,p,Skvělá netradiční vůně svobody za super cenu !,1
8411,0,doutníky...?,2
8412,p,zobáček miloučký :),1
8413,p,Všem to tam moc sluší :oD,1
8414,0,"když už by to mělo znít něčemu podobně, tak rozhodně ""hunger"", což o něčem vypovídá ne? :)",2
8415,0,"Verčo, a Ty jsi byla na proceduře jednou a potom až za 3 roky?",2
8416,0,"Pokud se máme těšit, tak to bude Těšín :)",2
8417,0,Dobrý den. Chci se zeptat zda budete mít do vánoc skladem huawei ascend g300. Díky,2
8418,p,Lukáš Vavřík: Pěkná profilovka,1
8419,p,hlavně gorilky si nesmím nechat ujít těhulku Kijivu,1
8420,0,Odstěhovat se na Slovensko :)),2
8421,0,tam mám že Další indicie již brzy =D,2
8422,p,už je máme :-),1
8423,0,Co třeba udělat nějakou akci na Stodolní v Ostravě. Určitě by se nějaký bar našel?,2
8424,0,dával jsem si ho v sobotu vid :D,2
8425,p,"Více nabídek podobného typu, prosím!:)",1
8426,0,Čím to je že je ta pěna tak hustá? :) <3,2
8427,0,David zajímalo by mě kdy uděla MCdonald produkt MC svíčkova nebo MC Buřt :D,2
8428,0,bonus 800 Kč se týká jen Nokie 710?,2
8429,0,"Dobrý den, Muzu se zeptat kde se da uplatnit ten poukaz ze souteze na tu cepici? Děkuji",2
8430,p,"Děkuji, kontakty jsem odeslal.",1
8431,n,"Asi tréninky v mcd polevily, najít studenty zodpovědné už je problém a tak to vidíme i zde...",0
8432,0,Plati na nocni prohlidku nase rocni permanentka? Diky za odpoved.,2
8433,n,"Ta nefunkčnost už není jenom směsná,ta je smutná.",0
8434,0,Jj mě už nejde se přejmenovat..,2
8435,n,"totéž se mi stalo, podvod!",0
8436,0,"Dobrý den,mám menší problém mohly by jste mi prosím pomoci?",2
8437,0,máte zprávu.,2
8438,p,Jasná koupě! Je to tam úúúžasné!! :-) Už se moc těším.,1
8439,p,Jednoduse genialni a roztomila i kdyz z divenky uz je slecna ;-),1
8440,0,:D Já taky :),2
8441,0,Odesláno :-),2
8442,n,Leží v nemocnici... Zašívaj mu prdel aby se na nás nevysral... =D,0
8443,0,a bude možná výměna zdarma nebo se bude platit?,2
8444,0,"Nechystáte nějakou aplikaci pro Iphone ? Nemyslím vánoční zvonění ... myslím třeba přehled vyčerpaných minut, upozornění na vyúčtování, ....",2
8445,p,Taky doufám..šup šup:D hodně štěstí:),1
8446,p,normální kofočák :),1
8447,0,Přišlo mi první vyúčtování smskou a tam žádné číslo přípojky NENÍ,2
